bbm,mo,match_type,quadrant,mo_url
BBM:F014274,MO:379248,similar,absent,https://mushroomobserver.org/379248
BBM:F014274,MO:381015,similar,absent,https://mushroomobserver.org/381015
BBM:F014274,MO:425101,similar,absent,https://mushroomobserver.org/425101
BBM:F027991,MO:247855,similar,absent,https://mushroomobserver.org/247855
BBM:F027991,MO:248885,similar,absent,https://mushroomobserver.org/248885
BBM:F027991,MO:323948,similar,absent,https://mushroomobserver.org/323948
BBM:F027991,MO:327225,similar,absent,https://mushroomobserver.org/327225
BBM:F027991,MO:379248,similar,absent,https://mushroomobserver.org/379248
BBM:F027991,MO:381015,similar,absent,https://mushroomobserver.org/381015
BBM:F027991,MO:425101,similar,absent,https://mushroomobserver.org/425101
BBM:F026219,MO:85265,similar,absent,https://mushroomobserver.org/85265
BBM:F026219,MO:151565,similar,unidirectional_MO_to_UBC,https://mushroomobserver.org/151565
BBM:F026219,MO:405885,similar,absent,https://mushroomobserver.org/405885
BBM:F029930,MO:85265,similar,absent,https://mushroomobserver.org/85265
BBM:F029930,MO:151565,similar,absent,https://mushroomobserver.org/151565
BBM:F029930,MO:405885,similar,absent,https://mushroomobserver.org/405885
BBM:F027974,MO:108651,similar,absent,https://mushroomobserver.org/108651
BBM:F027974,MO:414109,similar,absent,https://mushroomobserver.org/414109
BBM:F030977,MO:112588,similar,absent,https://mushroomobserver.org/112588
BBM:F001537,MO:334487,similar,absent,https://mushroomobserver.org/334487
BBM:F001537,MO:384979,similar,absent,https://mushroomobserver.org/384979
BBM:F001537,MO:391571,similar,absent,https://mushroomobserver.org/391571
BBM:F013662,MO:334487,similar,absent,https://mushroomobserver.org/334487
BBM:F013662,MO:384979,similar,absent,https://mushroomobserver.org/384979
BBM:F013662,MO:391571,similar,absent,https://mushroomobserver.org/391571
BBM:F008533,MO:174733,similar,absent,https://mushroomobserver.org/174733
BBM:F026078,MO:434555,similar,absent,https://mushroomobserver.org/434555
BBM:F034081,MO:434555,similar,absent,https://mushroomobserver.org/434555
BBM:F034563,MO:434555,similar,absent,https://mushroomobserver.org/434555
BBM:F034818,MO:434555,similar,absent,https://mushroomobserver.org/434555
BBM:F034976,MO:434555,similar,absent,https://mushroomobserver.org/434555
BBM:F035196,MO:434555,similar,absent,https://mushroomobserver.org/434555
BBM:F026124,MO:73112,similar,absent,https://mushroomobserver.org/73112
BBM:F026124,MO:146031,similar,absent,https://mushroomobserver.org/146031
BBM:F026124,MO:147967,similar,unidirectional_MO_to_UBC,https://mushroomobserver.org/147967
BBM:F026124,MO:261383,similar,absent,https://mushroomobserver.org/261383
BBM:F026124,MO:297729,similar,absent,https://mushroomobserver.org/297729
BBM:F026124,MO:301217,similar,absent,https://mushroomobserver.org/301217
BBM:F026124,MO:345572,similar,absent,https://mushroomobserver.org/345572
BBM:F026124,MO:395884,similar,absent,https://mushroomobserver.org/395884
BBM:F026124,MO:396704,similar,absent,https://mushroomobserver.org/396704
BBM:F026124,MO:400953,similar,absent,https://mushroomobserver.org/400953
BBM:F026124,MO:438569,similar,absent,https://mushroomobserver.org/438569
BBM:F026124,MO:448468,similar,absent,https://mushroomobserver.org/448468
BBM:F033822,MO:73112,similar,absent,https://mushroomobserver.org/73112
BBM:F033822,MO:146031,similar,absent,https://mushroomobserver.org/146031
BBM:F033822,MO:147967,similar,absent,https://mushroomobserver.org/147967
BBM:F033822,MO:261383,similar,absent,https://mushroomobserver.org/261383
BBM:F033822,MO:297729,similar,absent,https://mushroomobserver.org/297729
BBM:F033822,MO:301217,similar,absent,https://mushroomobserver.org/301217
BBM:F033822,MO:345572,similar,absent,https://mushroomobserver.org/345572
BBM:F033822,MO:395884,similar,absent,https://mushroomobserver.org/395884
BBM:F033822,MO:396704,similar,absent,https://mushroomobserver.org/396704
BBM:F033822,MO:400953,similar,absent,https://mushroomobserver.org/400953
BBM:F033822,MO:438569,similar,absent,https://mushroomobserver.org/438569
BBM:F033822,MO:448468,similar,absent,https://mushroomobserver.org/448468
BBM:F027942,MO:98577,similar,absent,https://mushroomobserver.org/98577
BBM:F028321,MO:384364,similar,absent,https://mushroomobserver.org/384364
BBM:F028883,MO:174742,similar,absent,https://mushroomobserver.org/174742
BBM:F029848,MO:71303,similar,absent,https://mushroomobserver.org/71303
BBM:F029848,MO:146019,similar,absent,https://mushroomobserver.org/146019
BBM:F029848,MO:216562,similar,absent,https://mushroomobserver.org/216562
BBM:F035476,MO:71303,similar,absent,https://mushroomobserver.org/71303
BBM:F035476,MO:146019,similar,absent,https://mushroomobserver.org/146019
BBM:F035476,MO:216562,similar,absent,https://mushroomobserver.org/216562
BBM:F018322,MO:103472,similar,absent,https://mushroomobserver.org/103472
BBM:F018380,MO:103472,similar,absent,https://mushroomobserver.org/103472
BBM:F027972,MO:103472,similar,absent,https://mushroomobserver.org/103472
BBM:F018384,MO:141549,similar,absent,https://mushroomobserver.org/141549
BBM:F028264,MO:141549,similar,absent,https://mushroomobserver.org/141549
BBM:F007985,MO:72696,similar,absent,https://mushroomobserver.org/72696
BBM:F007985,MO:79866,similar,absent,https://mushroomobserver.org/79866
BBM:F007985,MO:157527,similar,absent,https://mushroomobserver.org/157527
BBM:F013629,MO:72696,similar,absent,https://mushroomobserver.org/72696
BBM:F013629,MO:79866,similar,absent,https://mushroomobserver.org/79866
BBM:F013629,MO:157527,similar,absent,https://mushroomobserver.org/157527
BBM:F024648,MO:151875,similar,absent,https://mushroomobserver.org/151875
BBM:F024648,MO:297731,similar,absent,https://mushroomobserver.org/297731
BBM:F024648,MO:441934,similar,absent,https://mushroomobserver.org/441934
BBM:F026215,MO:151875,similar,absent,https://mushroomobserver.org/151875
BBM:F026215,MO:297731,similar,absent,https://mushroomobserver.org/297731
BBM:F026215,MO:441934,similar,absent,https://mushroomobserver.org/441934
BBM:F025584,MO:72692,similar,absent,https://mushroomobserver.org/72692
BBM:F025584,MO:189455,similar,absent,https://mushroomobserver.org/189455
BBM:F026349,MO:72692,similar,absent,https://mushroomobserver.org/72692
BBM:F026349,MO:189455,similar,absent,https://mushroomobserver.org/189455
BBM:F031855,MO:72692,similar,absent,https://mushroomobserver.org/72692
BBM:F031855,MO:189455,similar,absent,https://mushroomobserver.org/189455
BBM:F008901,MO:98839,similar,absent,https://mushroomobserver.org/98839
BBM:F026271,MO:85111,similar,absent,https://mushroomobserver.org/85111
BBM:F026271,MO:152704,similar,unidirectional_MO_to_UBC,https://mushroomobserver.org/152704
BBM:F032212,MO:67029,similar,absent,https://mushroomobserver.org/67029
BBM:F000747,MO:72888,similar,absent,https://mushroomobserver.org/72888
BBM:F000747,MO:159110,similar,absent,https://mushroomobserver.org/159110
BBM:F000748,MO:72888,similar,absent,https://mushroomobserver.org/72888
BBM:F000748,MO:159110,similar,absent,https://mushroomobserver.org/159110
BBM:F000749,MO:65011,similar,absent,https://mushroomobserver.org/65011
BBM:F000750,MO:65011,similar,absent,https://mushroomobserver.org/65011
BBM:F000751,MO:65011,similar,absent,https://mushroomobserver.org/65011
BBM:F008210,MO:64997,similar,absent,https://mushroomobserver.org/64997
BBM:F008210,MO:73088,similar,absent,https://mushroomobserver.org/73088
BBM:F008210,MO:243099,similar,absent,https://mushroomobserver.org/243099
BBM:F008210,MO:319729,similar,absent,https://mushroomobserver.org/319729
BBM:F008212,MO:196518,similar,absent,https://mushroomobserver.org/196518
BBM:F008218,MO:116557,similar,absent,https://mushroomobserver.org/116557
BBM:F008218,MO:223035,similar,absent,https://mushroomobserver.org/223035
BBM:F008218,MO:343583,similar,absent,https://mushroomobserver.org/343583
BBM:F008220,MO:65628,similar,absent,https://mushroomobserver.org/65628
BBM:F008220,MO:67779,similar,absent,https://mushroomobserver.org/67779
BBM:F008220,MO:118714,similar,absent,https://mushroomobserver.org/118714
BBM:F008220,MO:306909,similar,absent,https://mushroomobserver.org/306909
BBM:F008220,MO:341956,similar,absent,https://mushroomobserver.org/341956
BBM:F008221,MO:65628,similar,absent,https://mushroomobserver.org/65628
BBM:F008221,MO:67779,similar,absent,https://mushroomobserver.org/67779
BBM:F008221,MO:118714,similar,absent,https://mushroomobserver.org/118714
BBM:F008221,MO:306909,similar,absent,https://mushroomobserver.org/306909
BBM:F008221,MO:341956,similar,absent,https://mushroomobserver.org/341956
BBM:F008231,MO:64205,similar,absent,https://mushroomobserver.org/64205
BBM:F008234,MO:472596,similar,absent,https://mushroomobserver.org/472596
BBM:F008235,MO:472596,similar,absent,https://mushroomobserver.org/472596
BBM:F027637,MO:472596,similar,absent,https://mushroomobserver.org/472596
BBM:F027638,MO:472596,similar,absent,https://mushroomobserver.org/472596
BBM:F028908,MO:472596,similar,absent,https://mushroomobserver.org/472596
BBM:F034701,MO:472596,similar,absent,https://mushroomobserver.org/472596
BBM:F035289,MO:472596,similar,absent,https://mushroomobserver.org/472596
BBM:F035292,MO:472596,similar,absent,https://mushroomobserver.org/472596
BBM:F035455,MO:472596,similar,absent,https://mushroomobserver.org/472596
BBM:F008236,MO:65699,similar,absent,https://mushroomobserver.org/65699
BBM:F008236,MO:149942,similar,absent,https://mushroomobserver.org/149942
BBM:F008236,MO:260652,similar,absent,https://mushroomobserver.org/260652
BBM:F008236,MO:393120,similar,absent,https://mushroomobserver.org/393120
BBM:F008236,MO:441733,similar,absent,https://mushroomobserver.org/441733
BBM:F008237,MO:65699,similar,absent,https://mushroomobserver.org/65699
BBM:F008237,MO:149942,similar,absent,https://mushroomobserver.org/149942
BBM:F008237,MO:260652,similar,absent,https://mushroomobserver.org/260652
BBM:F008237,MO:393120,similar,absent,https://mushroomobserver.org/393120
BBM:F008237,MO:441733,similar,absent,https://mushroomobserver.org/441733
BBM:F008238,MO:65699,similar,absent,https://mushroomobserver.org/65699
BBM:F008238,MO:149942,similar,absent,https://mushroomobserver.org/149942
BBM:F008238,MO:260652,similar,absent,https://mushroomobserver.org/260652
BBM:F008238,MO:393120,similar,absent,https://mushroomobserver.org/393120
BBM:F008238,MO:441733,similar,absent,https://mushroomobserver.org/441733
BBM:F008239,MO:65699,similar,absent,https://mushroomobserver.org/65699
BBM:F008239,MO:149942,similar,absent,https://mushroomobserver.org/149942
BBM:F008239,MO:260652,similar,absent,https://mushroomobserver.org/260652
BBM:F008239,MO:393120,similar,absent,https://mushroomobserver.org/393120
BBM:F008239,MO:441733,similar,absent,https://mushroomobserver.org/441733
BBM:F013172,MO:65699,similar,absent,https://mushroomobserver.org/65699
BBM:F013172,MO:149942,similar,absent,https://mushroomobserver.org/149942
BBM:F013172,MO:260652,similar,absent,https://mushroomobserver.org/260652
BBM:F013172,MO:393120,similar,absent,https://mushroomobserver.org/393120
BBM:F013172,MO:441733,similar,absent,https://mushroomobserver.org/441733
BBM:F013624,MO:65699,similar,absent,https://mushroomobserver.org/65699
BBM:F013624,MO:149942,similar,absent,https://mushroomobserver.org/149942
BBM:F013624,MO:260652,similar,absent,https://mushroomobserver.org/260652
BBM:F013624,MO:393120,similar,absent,https://mushroomobserver.org/393120
BBM:F013624,MO:441733,similar,absent,https://mushroomobserver.org/441733
BBM:F008242,MO:253005,similar,absent,https://mushroomobserver.org/253005
BBM:F008242,MO:414395,similar,absent,https://mushroomobserver.org/414395
BBM:F014752,MO:253005,similar,absent,https://mushroomobserver.org/253005
BBM:F014752,MO:414395,similar,absent,https://mushroomobserver.org/414395
BBM:F035003,MO:253005,similar,absent,https://mushroomobserver.org/253005
BBM:F035003,MO:414395,similar,absent,https://mushroomobserver.org/414395
BBM:F008244,MO:65702,similar,absent,https://mushroomobserver.org/65702
BBM:F008244,MO:134707,similar,absent,https://mushroomobserver.org/134707
BBM:F008244,MO:144005,similar,absent,https://mushroomobserver.org/144005
BBM:F008244,MO:293844,similar,absent,https://mushroomobserver.org/293844
BBM:F008244,MO:367803,similar,absent,https://mushroomobserver.org/367803
BBM:F008244,MO:388021,similar,absent,https://mushroomobserver.org/388021
BBM:F008244,MO:469558,similar,absent,https://mushroomobserver.org/469558
BBM:F008246,MO:65702,similar,absent,https://mushroomobserver.org/65702
BBM:F008246,MO:134707,similar,absent,https://mushroomobserver.org/134707
BBM:F008246,MO:144005,similar,absent,https://mushroomobserver.org/144005
BBM:F008246,MO:293844,similar,absent,https://mushroomobserver.org/293844
BBM:F008246,MO:367803,similar,absent,https://mushroomobserver.org/367803
BBM:F008246,MO:388021,similar,absent,https://mushroomobserver.org/388021
BBM:F008246,MO:469558,similar,absent,https://mushroomobserver.org/469558
BBM:F012814,MO:65702,similar,absent,https://mushroomobserver.org/65702
BBM:F012814,MO:134707,similar,absent,https://mushroomobserver.org/134707
BBM:F012814,MO:144005,similar,absent,https://mushroomobserver.org/144005
BBM:F012814,MO:293844,similar,absent,https://mushroomobserver.org/293844
BBM:F012814,MO:367803,similar,absent,https://mushroomobserver.org/367803
BBM:F012814,MO:388021,similar,absent,https://mushroomobserver.org/388021
BBM:F012814,MO:469558,similar,absent,https://mushroomobserver.org/469558
BBM:F008247,MO:63937,similar,absent,https://mushroomobserver.org/63937
BBM:F008247,MO:65165,similar,absent,https://mushroomobserver.org/65165
BBM:F008247,MO:195657,similar,absent,https://mushroomobserver.org/195657
BBM:F008251,MO:132375,similar,absent,https://mushroomobserver.org/132375
BBM:F008251,MO:260653,similar,absent,https://mushroomobserver.org/260653
BBM:F008251,MO:387997,similar,absent,https://mushroomobserver.org/387997
BBM:F008251,MO:441959,similar,absent,https://mushroomobserver.org/441959
BBM:F008253,MO:132375,similar,absent,https://mushroomobserver.org/132375
BBM:F008253,MO:260653,similar,absent,https://mushroomobserver.org/260653
BBM:F008253,MO:387997,similar,absent,https://mushroomobserver.org/387997
BBM:F008253,MO:441959,similar,absent,https://mushroomobserver.org/441959
BBM:F020363,MO:132375,similar,absent,https://mushroomobserver.org/132375
BBM:F020363,MO:260653,similar,absent,https://mushroomobserver.org/260653
BBM:F020363,MO:387997,similar,absent,https://mushroomobserver.org/387997
BBM:F020363,MO:441959,similar,absent,https://mushroomobserver.org/441959
BBM:F008254,MO:82837,similar,absent,https://mushroomobserver.org/82837
BBM:F008254,MO:163267,similar,absent,https://mushroomobserver.org/163267
BBM:F008254,MO:166517,similar,absent,https://mushroomobserver.org/166517
BBM:F008255,MO:82837,similar,absent,https://mushroomobserver.org/82837
BBM:F008255,MO:163267,similar,absent,https://mushroomobserver.org/163267
BBM:F008255,MO:166517,similar,absent,https://mushroomobserver.org/166517
BBM:F008256,MO:117987,similar,absent,https://mushroomobserver.org/117987
BBM:F008256,MO:151305,similar,absent,https://mushroomobserver.org/151305
BBM:F008257,MO:117987,similar,absent,https://mushroomobserver.org/117987
BBM:F008257,MO:151305,similar,absent,https://mushroomobserver.org/151305
BBM:F013182,MO:117987,similar,absent,https://mushroomobserver.org/117987
BBM:F013182,MO:151305,similar,absent,https://mushroomobserver.org/151305
BBM:F015286,MO:117987,similar,absent,https://mushroomobserver.org/117987
BBM:F015286,MO:151305,similar,absent,https://mushroomobserver.org/151305
BBM:F014283,MO:263225,similar,absent,https://mushroomobserver.org/263225
BBM:F019666,MO:263225,similar,absent,https://mushroomobserver.org/263225
BBM:F022883,MO:263225,similar,absent,https://mushroomobserver.org/263225
BBM:F025320,MO:263225,similar,absent,https://mushroomobserver.org/263225
BBM:F025692,MO:263225,similar,absent,https://mushroomobserver.org/263225
BBM:F026142,MO:263225,similar,absent,https://mushroomobserver.org/263225
BBM:F027235,MO:263225,similar,absent,https://mushroomobserver.org/263225
BBM:F032019,MO:263225,similar,absent,https://mushroomobserver.org/263225
BBM:F033073,MO:263225,similar,absent,https://mushroomobserver.org/263225
BBM:F035264,MO:263225,similar,absent,https://mushroomobserver.org/263225
BBM:F035400,MO:263225,similar,absent,https://mushroomobserver.org/263225
BBM:F035637,MO:263225,similar,absent,https://mushroomobserver.org/263225
BBM:F014614,MO:405872,similar,absent,https://mushroomobserver.org/405872
BBM:F014634,MO:405872,similar,absent,https://mushroomobserver.org/405872
BBM:F014669,MO:405872,similar,absent,https://mushroomobserver.org/405872
BBM:F035456,MO:405872,similar,absent,https://mushroomobserver.org/405872
BBM:F018262,MO:87431,similar,absent,https://mushroomobserver.org/87431
BBM:F027379,MO:87431,similar,absent,https://mushroomobserver.org/87431
BBM:F027380,MO:87431,similar,absent,https://mushroomobserver.org/87431
BBM:F027381,MO:87431,similar,absent,https://mushroomobserver.org/87431
BBM:F027677,MO:87431,similar,absent,https://mushroomobserver.org/87431
BBM:F027858,MO:87431,similar,absent,https://mushroomobserver.org/87431
BBM:F029671,MO:87431,similar,absent,https://mushroomobserver.org/87431
BBM:F029683,MO:87431,similar,absent,https://mushroomobserver.org/87431
BBM:F035722,MO:87431,similar,absent,https://mushroomobserver.org/87431
BBM:F021424,MO:182039,similar,absent,https://mushroomobserver.org/182039
BBM:F021434,MO:182039,similar,absent,https://mushroomobserver.org/182039
BBM:F022489,MO:79865,similar,absent,https://mushroomobserver.org/79865
BBM:F024117,MO:72974,similar,unidirectional_MO_to_UBC,https://mushroomobserver.org/72974
BBM:F024119,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F024119,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F024119,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F024230,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F024230,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F024230,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F024314,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F024314,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F024314,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F024354,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F024354,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F024354,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F024506,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F024506,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F024506,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F024507,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F024507,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F024507,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F024533,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F024533,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F024533,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F024534,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F024534,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F024534,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F024535,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F024535,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F024535,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F024536,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F024536,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F024536,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F024997,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F024997,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F024997,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F024998,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F024998,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F024998,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F025188,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F025188,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F025188,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F025235,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F025235,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F025235,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F025310,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F025310,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F025310,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F025448,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F025448,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F025448,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F025496,MO:95526,similar,unidirectional_MO_to_UBC,https://mushroomobserver.org/95526
BBM:F025496,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F025496,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F025879,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F025879,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F025879,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F026090,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F026090,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F026090,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F026115,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F026115,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F026115,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F026515,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F026515,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F026515,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F026656,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F026656,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F026656,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F026910,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F026910,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F026910,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F027081,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F027081,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F027081,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F027129,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F027129,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F027129,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F027233,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F027233,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F027233,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F027342,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F027342,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F027342,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F027492,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F027492,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F027492,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F028942,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F028942,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F028942,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F029051,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F029051,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F029051,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F029194,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F029194,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F029194,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F029371,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F029371,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F029371,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F029808,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F029808,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F029808,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F029846,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F029846,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F029846,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F030019,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F030019,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F030019,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F031864,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F031864,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F031864,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F032001,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F032001,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F032001,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F035213,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F035213,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F035213,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F035312,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F035312,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F035312,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F035574,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F035574,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F035574,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F035603,MO:95526,similar,absent,https://mushroomobserver.org/95526
BBM:F035603,MO:194353,similar,absent,https://mushroomobserver.org/194353
BBM:F035603,MO:350828,similar,absent,https://mushroomobserver.org/350828
BBM:F024120,MO:64223,similar,absent,https://mushroomobserver.org/64223
BBM:F024120,MO:118263,similar,absent,https://mushroomobserver.org/118263
BBM:F024120,MO:156971,similar,absent,https://mushroomobserver.org/156971
BBM:F024120,MO:324183,similar,absent,https://mushroomobserver.org/324183
BBM:F024145,MO:64223,similar,absent,https://mushroomobserver.org/64223
BBM:F024145,MO:118263,similar,absent,https://mushroomobserver.org/118263
BBM:F024145,MO:156971,similar,absent,https://mushroomobserver.org/156971
BBM:F024145,MO:324183,similar,absent,https://mushroomobserver.org/324183
BBM:F024231,MO:64223,similar,absent,https://mushroomobserver.org/64223
BBM:F024231,MO:118263,similar,absent,https://mushroomobserver.org/118263
BBM:F024231,MO:156971,similar,absent,https://mushroomobserver.org/156971
BBM:F024231,MO:324183,similar,absent,https://mushroomobserver.org/324183
BBM:F024232,MO:64223,similar,absent,https://mushroomobserver.org/64223
BBM:F024232,MO:118263,similar,absent,https://mushroomobserver.org/118263
BBM:F024232,MO:156971,similar,absent,https://mushroomobserver.org/156971
BBM:F024232,MO:324183,similar,absent,https://mushroomobserver.org/324183
BBM:F024488,MO:64223,similar,absent,https://mushroomobserver.org/64223
BBM:F024488,MO:118263,similar,absent,https://mushroomobserver.org/118263
BBM:F024488,MO:156971,similar,absent,https://mushroomobserver.org/156971
BBM:F024488,MO:324183,similar,absent,https://mushroomobserver.org/324183
BBM:F024489,MO:64223,similar,absent,https://mushroomobserver.org/64223
BBM:F024489,MO:118263,similar,absent,https://mushroomobserver.org/118263
BBM:F024489,MO:156971,similar,absent,https://mushroomobserver.org/156971
BBM:F024489,MO:324183,similar,absent,https://mushroomobserver.org/324183
BBM:F024825,MO:64223,similar,absent,https://mushroomobserver.org/64223
BBM:F024825,MO:118263,similar,absent,https://mushroomobserver.org/118263
BBM:F024825,MO:156971,similar,absent,https://mushroomobserver.org/156971
BBM:F024825,MO:324183,similar,absent,https://mushroomobserver.org/324183
BBM:F024842,MO:64223,similar,absent,https://mushroomobserver.org/64223
BBM:F024842,MO:118263,similar,absent,https://mushroomobserver.org/118263
BBM:F024842,MO:156971,similar,absent,https://mushroomobserver.org/156971
BBM:F024842,MO:324183,similar,absent,https://mushroomobserver.org/324183
