platform,record_a,record_b,match_type,breakdown
mo,MO:341064,MO:344562,similar,06
mo,MO:341064,MO:344594,similar,06
mo,MO:341064,MO:345112,similar,06
mo,MO:341064,MO:345579,similar,06
mo,MO:341064,MO:345587,similar,06
mo,MO:341064,MO:346555,similar,06
mo,MO:341064,MO:346560,similar,06
mo,MO:341064,MO:347094,similar,06
mo,MO:341064,MO:347155,similar,06
mo,MO:341064,MO:347341,similar,06
mo,MO:341064,MO:347604,similar,06
mo,MO:341064,MO:352149,similar,06
mo,MO:341152,MO:341301,similar,06
mo,MO:341152,MO:341304,similar,06
mo,MO:341152,MO:341773,similar,06
mo,MO:341152,MO:341774,similar,06
mo,MO:341152,MO:341860,similar,06
mo,MO:341152,MO:342741,similar,06
mo,MO:341152,MO:342781,similar,06
mo,MO:341152,MO:342824,similar,06
mo,MO:341152,MO:343259,similar,06
mo,MO:341152,MO:344562,similar,06
mo,MO:341152,MO:344594,similar,06
mo,MO:341152,MO:345112,similar,06
mo,MO:341152,MO:345579,similar,06
mo,MO:341152,MO:345587,similar,06
mo,MO:341152,MO:346555,similar,06
mo,MO:341152,MO:346560,similar,06
mo,MO:341152,MO:347094,similar,06
mo,MO:341152,MO:347155,similar,06
mo,MO:341152,MO:347341,similar,06
mo,MO:341152,MO:347604,similar,06
mo,MO:341152,MO:352149,similar,06
mo,MO:341301,MO:341304,similar,06
mo,MO:341301,MO:341773,similar,06
mo,MO:341301,MO:341774,similar,06
mo,MO:341301,MO:341860,similar,06
mo,MO:341301,MO:342741,similar,06
mo,MO:341301,MO:342781,similar,06
mo,MO:341301,MO:342824,similar,06
mo,MO:341301,MO:343259,similar,06
mo,MO:341301,MO:344562,similar,06
mo,MO:341301,MO:344594,similar,06
mo,MO:341301,MO:345112,similar,06
mo,MO:341301,MO:345579,similar,06
mo,MO:341301,MO:345587,similar,06
mo,MO:341301,MO:346555,similar,06
mo,MO:341301,MO:346560,similar,06
mo,MO:341301,MO:347094,similar,06
mo,MO:341301,MO:347155,similar,06
mo,MO:341301,MO:347341,similar,06
mo,MO:341301,MO:347604,similar,06
mo,MO:341301,MO:352149,similar,06
mo,MO:341304,MO:341773,similar,06
mo,MO:341304,MO:341774,similar,06
mo,MO:341304,MO:341860,similar,06
mo,MO:341304,MO:342741,similar,06
mo,MO:341304,MO:342781,similar,06
mo,MO:341304,MO:342824,similar,06
mo,MO:341304,MO:343259,similar,06
mo,MO:341304,MO:344562,similar,06
mo,MO:341304,MO:344594,similar,06
mo,MO:341304,MO:345112,similar,06
mo,MO:341304,MO:345579,similar,06
mo,MO:341304,MO:345587,similar,06
mo,MO:341304,MO:346555,similar,06
mo,MO:341304,MO:346560,similar,06
mo,MO:341304,MO:347094,similar,06
mo,MO:341304,MO:347155,similar,06
mo,MO:341304,MO:347341,similar,06
mo,MO:341304,MO:347604,similar,06
mo,MO:341304,MO:352149,similar,06
mo,MO:341773,MO:341774,similar,06
mo,MO:341773,MO:341860,similar,06
mo,MO:341773,MO:342741,similar,06
mo,MO:341773,MO:342781,similar,06
mo,MO:341773,MO:342824,similar,06
mo,MO:341773,MO:343259,similar,06
mo,MO:341773,MO:344562,similar,06
mo,MO:341773,MO:344594,similar,06
mo,MO:341773,MO:345112,similar,06
mo,MO:341773,MO:345579,similar,06
mo,MO:341773,MO:345587,similar,06
mo,MO:341773,MO:346555,similar,06
mo,MO:341773,MO:346560,similar,06
mo,MO:341773,MO:347094,similar,06
mo,MO:341773,MO:347155,similar,06
mo,MO:341773,MO:347341,similar,06
mo,MO:341773,MO:347604,similar,06
mo,MO:341773,MO:352149,similar,06
mo,MO:341774,MO:341860,similar,06
mo,MO:341774,MO:342741,similar,06
mo,MO:341774,MO:342781,similar,06
mo,MO:341774,MO:342824,similar,06
mo,MO:341774,MO:343259,similar,06
mo,MO:341774,MO:344562,similar,06
mo,MO:341774,MO:344594,similar,06
mo,MO:341774,MO:345112,similar,06
mo,MO:341774,MO:345579,similar,06
mo,MO:341774,MO:345587,similar,06
mo,MO:341774,MO:346555,similar,06
mo,MO:341774,MO:346560,similar,06
mo,MO:341774,MO:347094,similar,06
mo,MO:341774,MO:347155,similar,06
mo,MO:341774,MO:347341,similar,06
mo,MO:341774,MO:347604,similar,06
mo,MO:341774,MO:352149,similar,06
mo,MO:341860,MO:342741,similar,06
mo,MO:341860,MO:342781,similar,06
mo,MO:341860,MO:342824,similar,06
mo,MO:341860,MO:343259,similar,06
mo,MO:341860,MO:344562,similar,06
mo,MO:341860,MO:344594,similar,06
mo,MO:341860,MO:345112,similar,06
mo,MO:341860,MO:345579,similar,06
mo,MO:341860,MO:345587,similar,06
mo,MO:341860,MO:346555,similar,06
mo,MO:341860,MO:346560,similar,06
mo,MO:341860,MO:347094,similar,06
mo,MO:341860,MO:347155,similar,06
mo,MO:341860,MO:347341,similar,06
mo,MO:341860,MO:347604,similar,06
mo,MO:341860,MO:352149,similar,06
mo,MO:342741,MO:342781,similar,06
mo,MO:342741,MO:342824,similar,06
mo,MO:342741,MO:343259,similar,06
mo,MO:342741,MO:344562,similar,06
mo,MO:342741,MO:344594,similar,06
mo,MO:342741,MO:345112,similar,06
mo,MO:342741,MO:345579,similar,06
mo,MO:342741,MO:345587,similar,06
mo,MO:342741,MO:346555,similar,06
mo,MO:342741,MO:346560,similar,06
mo,MO:342741,MO:347094,similar,06
mo,MO:342741,MO:347155,similar,06
mo,MO:342741,MO:347341,similar,06
mo,MO:342741,MO:347604,similar,06
mo,MO:342741,MO:352149,similar,06
mo,MO:342781,MO:342824,similar,06
mo,MO:342781,MO:343259,similar,06
mo,MO:342781,MO:344562,similar,06
mo,MO:342781,MO:344594,similar,06
mo,MO:342781,MO:345112,similar,06
mo,MO:342781,MO:345579,similar,06
mo,MO:342781,MO:345587,similar,06
mo,MO:342781,MO:346555,similar,06
mo,MO:342781,MO:346560,similar,06
mo,MO:342781,MO:347094,similar,06
mo,MO:342781,MO:347155,similar,06
mo,MO:342781,MO:347341,similar,06
mo,MO:342781,MO:347604,similar,06
mo,MO:342781,MO:352149,similar,06
mo,MO:342824,MO:343259,similar,06
mo,MO:342824,MO:344562,similar,06
mo,MO:342824,MO:344594,similar,06
mo,MO:342824,MO:345112,similar,06
mo,MO:342824,MO:345579,similar,06
mo,MO:342824,MO:345587,similar,06
mo,MO:342824,MO:346555,similar,06
mo,MO:342824,MO:346560,similar,06
mo,MO:342824,MO:347094,similar,06
mo,MO:342824,MO:347155,similar,06
mo,MO:342824,MO:347341,similar,06
mo,MO:342824,MO:347604,similar,06
mo,MO:342824,MO:352149,similar,06
mo,MO:343259,MO:344562,similar,06
mo,MO:343259,MO:344594,similar,06
mo,MO:343259,MO:345112,similar,06
mo,MO:343259,MO:345579,similar,06
mo,MO:343259,MO:345587,similar,06
mo,MO:343259,MO:346555,similar,06
mo,MO:343259,MO:346560,similar,06
mo,MO:343259,MO:347094,similar,06
mo,MO:343259,MO:347155,similar,06
mo,MO:343259,MO:347341,similar,06
mo,MO:343259,MO:347604,similar,06
mo,MO:343259,MO:352149,similar,06
mo,MO:344562,MO:344594,similar,06
mo,MO:344562,MO:345112,similar,06
mo,MO:344562,MO:345579,similar,06
mo,MO:344562,MO:345587,similar,06
mo,MO:344562,MO:346555,similar,06
mo,MO:344562,MO:346560,similar,06
mo,MO:344562,MO:347094,similar,06
mo,MO:344562,MO:347155,similar,06
mo,MO:344562,MO:347341,similar,06
mo,MO:344562,MO:347604,similar,06
mo,MO:344562,MO:352149,similar,06
mo,MO:344594,MO:345112,similar,06
mo,MO:344594,MO:345579,similar,06
mo,MO:344594,MO:345587,similar,06
mo,MO:344594,MO:346555,similar,06
mo,MO:344594,MO:346560,similar,06
mo,MO:344594,MO:347094,similar,06
mo,MO:344594,MO:347155,similar,06
mo,MO:344594,MO:347341,similar,06
mo,MO:344594,MO:347604,similar,06
mo,MO:344594,MO:352149,similar,06
mo,MO:345112,MO:345579,similar,06
mo,MO:345112,MO:345587,similar,06
mo,MO:345112,MO:346555,similar,06
mo,MO:345112,MO:346560,similar,06
mo,MO:345112,MO:347094,similar,06
mo,MO:345112,MO:347155,similar,06
mo,MO:345112,MO:347341,similar,06
mo,MO:345112,MO:347604,similar,06
mo,MO:345112,MO:352149,similar,06
mo,MO:345579,MO:345587,similar,06
mo,MO:345579,MO:346555,similar,06
mo,MO:345579,MO:346560,similar,06
mo,MO:345579,MO:347094,similar,06
mo,MO:345579,MO:347155,similar,06
mo,MO:345579,MO:347341,similar,06
mo,MO:345579,MO:347604,similar,06
mo,MO:345579,MO:352149,similar,06
mo,MO:345587,MO:346555,similar,06
mo,MO:345587,MO:346560,similar,06
mo,MO:345587,MO:347094,similar,06
mo,MO:345587,MO:347155,similar,06
mo,MO:345587,MO:347341,similar,06
mo,MO:345587,MO:347604,similar,06
mo,MO:345587,MO:352149,similar,06
mo,MO:346555,MO:346560,similar,06
mo,MO:346555,MO:347094,similar,06
mo,MO:346555,MO:347155,similar,06
mo,MO:346555,MO:347341,similar,06
mo,MO:346555,MO:347604,similar,06
mo,MO:346555,MO:352149,similar,06
mo,MO:346560,MO:347094,similar,06
mo,MO:346560,MO:347155,similar,06
mo,MO:346560,MO:347341,similar,06
mo,MO:346560,MO:347604,similar,06
mo,MO:346560,MO:352149,similar,06
mo,MO:347094,MO:347155,similar,06
mo,MO:347094,MO:347341,similar,06
mo,MO:347094,MO:347604,similar,06
mo,MO:347094,MO:352149,similar,06
mo,MO:347155,MO:347341,similar,06
mo,MO:347155,MO:347604,similar,06
mo,MO:347155,MO:352149,similar,06
mo,MO:347341,MO:347604,similar,06
mo,MO:347341,MO:352149,similar,06
mo,MO:347604,MO:352149,similar,06
mo,MO:340007,MO:340010,strict,06
mo,MO:345549,MO:351200,similar,06
mo,MO:373180,MO:375277,similar,06
mo,MO:373180,MO:376973,similar,06
mo,MO:373180,MO:378459,similar,06
mo,MO:373180,MO:379243,similar,06
mo,MO:373180,MO:381270,similar,06
mo,MO:373180,MO:381271,similar,06
mo,MO:373180,MO:381289,similar,06
mo,MO:373180,MO:385277,similar,06
mo,MO:373180,MO:388006,similar,06
mo,MO:373180,MO:388071,similar,06
mo,MO:373180,MO:397530,similar,06
mo,MO:373180,MO:397532,similar,06
mo,MO:373180,MO:400316,similar,06
mo,MO:373180,MO:405888,similar,06
mo,MO:373180,MO:409374,similar,06
mo,MO:375277,MO:376973,similar,06
mo,MO:375277,MO:378459,similar,06
mo,MO:375277,MO:379243,similar,06
mo,MO:375277,MO:381270,similar,06
mo,MO:375277,MO:381271,similar,06
mo,MO:375277,MO:381289,similar,06
mo,MO:375277,MO:385277,similar,06
mo,MO:375277,MO:388006,similar,06
mo,MO:375277,MO:388071,similar,06
mo,MO:375277,MO:397530,similar,06
mo,MO:375277,MO:397532,similar,06
mo,MO:375277,MO:400316,similar,06
mo,MO:375277,MO:405888,similar,06
mo,MO:375277,MO:409374,similar,06
mo,MO:376973,MO:378459,similar,06
mo,MO:376973,MO:379243,similar,06
mo,MO:376973,MO:381270,similar,06
mo,MO:376973,MO:381271,similar,06
mo,MO:376973,MO:381289,similar,06
mo,MO:376973,MO:385277,similar,06
mo,MO:376973,MO:388006,similar,06
mo,MO:376973,MO:388071,similar,06
mo,MO:376973,MO:397530,similar,06
mo,MO:376973,MO:397532,similar,06
mo,MO:376973,MO:400316,similar,06
mo,MO:376973,MO:405888,similar,06
mo,MO:376973,MO:409374,similar,06
mo,MO:378459,MO:379243,similar,06
mo,MO:378459,MO:381270,similar,06
mo,MO:378459,MO:381271,similar,06
mo,MO:378459,MO:381289,similar,06
mo,MO:378459,MO:385277,similar,06
mo,MO:378459,MO:388006,similar,06
mo,MO:378459,MO:388071,similar,06
mo,MO:378459,MO:397530,similar,06
mo,MO:378459,MO:397532,similar,06
mo,MO:378459,MO:400316,similar,06
mo,MO:378459,MO:405888,similar,06
mo,MO:378459,MO:409374,similar,06
mo,MO:379243,MO:381270,similar,06
mo,MO:379243,MO:381271,similar,06
mo,MO:379243,MO:381289,similar,06
mo,MO:379243,MO:385277,similar,06
mo,MO:379243,MO:388006,similar,06
mo,MO:379243,MO:388071,similar,06
mo,MO:379243,MO:397530,similar,06
mo,MO:379243,MO:397532,similar,06
mo,MO:379243,MO:400316,similar,06
mo,MO:379243,MO:405888,similar,06
mo,MO:379243,MO:409374,similar,06
mo,MO:381270,MO:381271,similar,06
mo,MO:381270,MO:381289,similar,06
mo,MO:381270,MO:385277,similar,06
mo,MO:381270,MO:388006,similar,06
mo,MO:381270,MO:388071,similar,06
mo,MO:381270,MO:397530,similar,06
mo,MO:381270,MO:397532,similar,06
mo,MO:381270,MO:400316,similar,06
mo,MO:381270,MO:405888,similar,06
mo,MO:381270,MO:409374,similar,06
mo,MO:381271,MO:381289,similar,06
mo,MO:381271,MO:385277,similar,06
mo,MO:381271,MO:388006,similar,06
mo,MO:381271,MO:388071,similar,06
mo,MO:381271,MO:397530,similar,06
mo,MO:381271,MO:397532,similar,06
mo,MO:381271,MO:400316,similar,06
mo,MO:381271,MO:405888,similar,06
mo,MO:381271,MO:409374,similar,06
mo,MO:381289,MO:385277,similar,06
mo,MO:381289,MO:388006,similar,06
mo,MO:381289,MO:388071,similar,06
mo,MO:381289,MO:397530,similar,06
mo,MO:381289,MO:397532,similar,06
mo,MO:381289,MO:400316,similar,06
mo,MO:381289,MO:405888,similar,06
mo,MO:381289,MO:409374,similar,06
mo,MO:385277,MO:388006,similar,06
mo,MO:385277,MO:388071,similar,06
mo,MO:385277,MO:397530,similar,06
mo,MO:385277,MO:397532,similar,06
mo,MO:385277,MO:400316,similar,06
mo,MO:385277,MO:405888,similar,06
mo,MO:385277,MO:409374,similar,06
mo,MO:388006,MO:388071,similar,06
mo,MO:388006,MO:397530,similar,06
mo,MO:388006,MO:397532,similar,06
mo,MO:388006,MO:400316,similar,06
mo,MO:388006,MO:405888,similar,06
mo,MO:388006,MO:409374,similar,06
mo,MO:388071,MO:397530,similar,06
mo,MO:388071,MO:397532,similar,06
mo,MO:388071,MO:400316,similar,06
mo,MO:388071,MO:405888,similar,06
mo,MO:388071,MO:409374,similar,06
mo,MO:397530,MO:397532,similar,06
mo,MO:397530,MO:400316,similar,06
mo,MO:397530,MO:405888,similar,06
mo,MO:397530,MO:409374,similar,06
mo,MO:397532,MO:400316,similar,06
mo,MO:397532,MO:405888,similar,06
mo,MO:397532,MO:409374,similar,06
mo,MO:400316,MO:405888,similar,06
mo,MO:400316,MO:409374,similar,06
mo,MO:405888,MO:409374,similar,06
mo,MO:375868,MO:414092,similar,06
mo,MO:375868,MO:414093,similar,06
mo,MO:414092,MO:414093,similar,06
mo,MO:376538,MO:378241,similar,06
mo,MO:376538,MO:379102,similar,06
mo,MO:378241,MO:379102,similar,06
mo,MO:378235,MO:379094,similar,06
mo,MO:378235,MO:381313,similar,06
mo,MO:379094,MO:381313,similar,06
mo,MO:379098,MO:381269,similar,06
mo,MO:381221,MO:381222,strict,06
mo,MO:381221,MO:381224,strict,06
mo,MO:381221,MO:381342,strict,06
mo,MO:381221,MO:410260,strict,06
mo,MO:381222,MO:381224,strict,06
mo,MO:381222,MO:381342,strict,06
mo,MO:381222,MO:410260,strict,06
mo,MO:381224,MO:381342,strict,06
mo,MO:381224,MO:410260,strict,06
mo,MO:381342,MO:410260,strict,06
mo,MO:381235,MO:385224,similar,06
mo,MO:381277,MO:414481,similar,06
mo,MO:381311,MO:381312,strict,06
mo,MO:395865,MO:400318,similar,06
mo,MO:395873,MO:395880,similar,06
mo,MO:404267,MO:425105,similar,06
mo,MO:404267,MO:440629,similar,06
mo,MO:404267,MO:440634,similar,06
mo,MO:404267,MO:440716,similar,06
mo,MO:404267,MO:440722,similar,06
mo,MO:404267,MO:440765,similar,06
mo,MO:404267,MO:440769,similar,06
mo,MO:404267,MO:441734,similar,06
mo,MO:404267,MO:441985,similar,06
mo,MO:404267,MO:442108,similar,06
mo,MO:404267,MO:442111,similar,06
mo,MO:404267,MO:443317,similar,06
mo,MO:404267,MO:459367,similar,06
mo,MO:404267,MO:466421,similar,06
mo,MO:404267,MO:466434,similar,06
mo,MO:404267,MO:466435,similar,06
mo,MO:404267,MO:466469,similar,06
mo,MO:404267,MO:466478,similar,06
mo,MO:404267,MO:466483,similar,06
mo,MO:404267,MO:466484,similar,06
mo,MO:404267,MO:467216,similar,06
mo,MO:404267,MO:467217,similar,06
mo,MO:404267,MO:467220,similar,06
mo,MO:404267,MO:467445,similar,06
mo,MO:404267,MO:467689,similar,06
mo,MO:404267,MO:467690,similar,06
mo,MO:404267,MO:467866,similar,06
mo,MO:404267,MO:468461,similar,06
mo,MO:404267,MO:468532,similar,06
mo,MO:425105,MO:440629,similar,06
mo,MO:425105,MO:440634,similar,06
mo,MO:425105,MO:440716,similar,06
mo,MO:425105,MO:440722,similar,06
mo,MO:425105,MO:440765,similar,06
mo,MO:425105,MO:440769,similar,06
mo,MO:425105,MO:441734,similar,06
mo,MO:425105,MO:441985,similar,06
mo,MO:425105,MO:442108,similar,06
mo,MO:425105,MO:442111,similar,06
mo,MO:425105,MO:443317,similar,06
mo,MO:425105,MO:459367,similar,06
mo,MO:425105,MO:466421,similar,06
mo,MO:425105,MO:466434,similar,06
mo,MO:425105,MO:466435,similar,06
mo,MO:425105,MO:466469,similar,06
mo,MO:425105,MO:466478,similar,06
mo,MO:425105,MO:466483,similar,06
mo,MO:425105,MO:466484,similar,06
mo,MO:425105,MO:467216,similar,06
mo,MO:425105,MO:467217,similar,06
mo,MO:425105,MO:467220,similar,06
mo,MO:425105,MO:467445,similar,06
mo,MO:425105,MO:467689,similar,06
mo,MO:425105,MO:467690,similar,06
mo,MO:425105,MO:467866,similar,06
mo,MO:425105,MO:468461,similar,06
mo,MO:425105,MO:468532,similar,06
mo,MO:440629,MO:440634,similar,06
mo,MO:440629,MO:440716,similar,06
mo,MO:440629,MO:440722,similar,06
mo,MO:440629,MO:440765,similar,06
mo,MO:440629,MO:440769,similar,06
mo,MO:440629,MO:441734,similar,06
mo,MO:440629,MO:441985,similar,06
mo,MO:440629,MO:442108,similar,06
mo,MO:440629,MO:442111,similar,06
mo,MO:440629,MO:443317,similar,06
mo,MO:440629,MO:459367,similar,06
mo,MO:440629,MO:466421,similar,06
mo,MO:440629,MO:466434,similar,06
mo,MO:440629,MO:466435,similar,06
mo,MO:440629,MO:466469,similar,06
mo,MO:440629,MO:466478,similar,06
mo,MO:440629,MO:466483,similar,06
mo,MO:440629,MO:466484,similar,06
mo,MO:440629,MO:467216,similar,06
mo,MO:440629,MO:467217,similar,06
mo,MO:440629,MO:467220,similar,06
mo,MO:440629,MO:467445,similar,06
mo,MO:440629,MO:467689,similar,06
mo,MO:440629,MO:467690,similar,06
mo,MO:440629,MO:467866,similar,06
mo,MO:440629,MO:468461,similar,06
mo,MO:440629,MO:468532,similar,06
mo,MO:440634,MO:440716,similar,06
mo,MO:440634,MO:440722,similar,06
mo,MO:440634,MO:440765,similar,06
mo,MO:440634,MO:440769,similar,06
mo,MO:440634,MO:441734,similar,06
mo,MO:440634,MO:441985,similar,06
mo,MO:440634,MO:442108,similar,06
mo,MO:440634,MO:442111,similar,06
mo,MO:440634,MO:443317,similar,06
mo,MO:440634,MO:459367,similar,06
mo,MO:440634,MO:466421,similar,06
mo,MO:440634,MO:466434,similar,06
mo,MO:440634,MO:466435,similar,06
mo,MO:440634,MO:466469,similar,06
mo,MO:440634,MO:466478,similar,06
mo,MO:440634,MO:466483,similar,06
mo,MO:440634,MO:466484,similar,06
mo,MO:440634,MO:467216,similar,06
mo,MO:440634,MO:467217,similar,06
mo,MO:440634,MO:467220,similar,06
mo,MO:440634,MO:467445,similar,06
mo,MO:440634,MO:467689,similar,06
mo,MO:440634,MO:467690,similar,06
mo,MO:440634,MO:467866,similar,06
mo,MO:440634,MO:468461,similar,06
mo,MO:440634,MO:468532,similar,06
mo,MO:440716,MO:440722,similar,06
mo,MO:440716,MO:440765,similar,06
mo,MO:440716,MO:440769,similar,06
mo,MO:440716,MO:441734,similar,06
mo,MO:440716,MO:441985,similar,06
mo,MO:440716,MO:442108,similar,06
mo,MO:440716,MO:442111,similar,06
mo,MO:440716,MO:443317,similar,06
mo,MO:440716,MO:459367,similar,06
mo,MO:440716,MO:466421,similar,06
mo,MO:440716,MO:466434,similar,06
mo,MO:440716,MO:466435,similar,06
mo,MO:440716,MO:466469,similar,06
mo,MO:440716,MO:466478,similar,06
mo,MO:440716,MO:466483,similar,06
mo,MO:440716,MO:466484,similar,06
mo,MO:440716,MO:467216,similar,06
mo,MO:440716,MO:467217,similar,06
mo,MO:440716,MO:467220,similar,06
mo,MO:440716,MO:467445,similar,06
mo,MO:440716,MO:467689,similar,06
mo,MO:440716,MO:467690,similar,06
mo,MO:440716,MO:467866,similar,06
mo,MO:440716,MO:468461,similar,06
mo,MO:440716,MO:468532,similar,06
mo,MO:440722,MO:440765,similar,06
mo,MO:440722,MO:440769,similar,06
mo,MO:440722,MO:441734,similar,06
mo,MO:440722,MO:441985,similar,06
mo,MO:440722,MO:442108,similar,06
mo,MO:440722,MO:442111,similar,06
mo,MO:440722,MO:443317,similar,06
mo,MO:440722,MO:459367,similar,06
mo,MO:440722,MO:466421,similar,06
mo,MO:440722,MO:466434,similar,06
mo,MO:440722,MO:466435,similar,06
mo,MO:440722,MO:466469,similar,06
mo,MO:440722,MO:466478,similar,06
mo,MO:440722,MO:466483,similar,06
mo,MO:440722,MO:466484,similar,06
mo,MO:440722,MO:467216,similar,06
mo,MO:440722,MO:467217,similar,06
mo,MO:440722,MO:467220,similar,06
mo,MO:440722,MO:467445,similar,06
mo,MO:440722,MO:467689,similar,06
mo,MO:440722,MO:467690,similar,06
mo,MO:440722,MO:467866,similar,06
mo,MO:440722,MO:468461,similar,06
mo,MO:440722,MO:468532,similar,06
mo,MO:440765,MO:440769,similar,06
mo,MO:440765,MO:441734,similar,06
mo,MO:440765,MO:441985,similar,06
mo,MO:440765,MO:442108,similar,06
mo,MO:440765,MO:442111,similar,06
mo,MO:440765,MO:443317,similar,06
mo,MO:440765,MO:459367,similar,06
mo,MO:440765,MO:466421,similar,06
mo,MO:440765,MO:466434,similar,06
mo,MO:440765,MO:466435,similar,06
mo,MO:440765,MO:466469,similar,06
mo,MO:440765,MO:466478,similar,06
mo,MO:440765,MO:466483,similar,06
mo,MO:440765,MO:466484,similar,06
mo,MO:440765,MO:467216,similar,06
mo,MO:440765,MO:467217,similar,06
mo,MO:440765,MO:467220,similar,06
mo,MO:440765,MO:467445,similar,06
mo,MO:440765,MO:467689,similar,06
mo,MO:440765,MO:467690,similar,06
mo,MO:440765,MO:467866,similar,06
mo,MO:440765,MO:468461,similar,06
mo,MO:440765,MO:468532,similar,06
mo,MO:440769,MO:441734,similar,06
mo,MO:440769,MO:441985,similar,06
mo,MO:440769,MO:442108,similar,06
mo,MO:440769,MO:442111,similar,06
mo,MO:440769,MO:443317,similar,06
mo,MO:440769,MO:459367,similar,06
mo,MO:440769,MO:466421,similar,06
mo,MO:440769,MO:466434,similar,06
mo,MO:440769,MO:466435,similar,06
mo,MO:440769,MO:466469,similar,06
mo,MO:440769,MO:466478,similar,06
mo,MO:440769,MO:466483,similar,06
mo,MO:440769,MO:466484,similar,06
mo,MO:440769,MO:467216,similar,06
mo,MO:440769,MO:467217,similar,06
mo,MO:440769,MO:467220,similar,06
mo,MO:440769,MO:467445,similar,06
mo,MO:440769,MO:467689,similar,06
mo,MO:440769,MO:467690,similar,06
mo,MO:440769,MO:467866,similar,06
mo,MO:440769,MO:468461,similar,06
mo,MO:440769,MO:468532,similar,06
mo,MO:441734,MO:441985,similar,06
mo,MO:441734,MO:442108,similar,06
mo,MO:441734,MO:442111,similar,06
mo,MO:441734,MO:443317,similar,06
mo,MO:441734,MO:459367,similar,06
mo,MO:441734,MO:466421,similar,06
mo,MO:441734,MO:466434,similar,06
mo,MO:441734,MO:466435,similar,06
mo,MO:441734,MO:466469,similar,06
mo,MO:441734,MO:466478,similar,06
mo,MO:441734,MO:466483,similar,06
mo,MO:441734,MO:466484,similar,06
mo,MO:441734,MO:467216,similar,06
mo,MO:441734,MO:467217,similar,06
mo,MO:441734,MO:467220,similar,06
mo,MO:441734,MO:467445,similar,06
mo,MO:441734,MO:467689,similar,06
mo,MO:441734,MO:467690,similar,06
mo,MO:441734,MO:467866,similar,06
mo,MO:441734,MO:468461,similar,06
mo,MO:441734,MO:468532,similar,06
mo,MO:441985,MO:442108,similar,06
mo,MO:441985,MO:442111,similar,06
mo,MO:441985,MO:443317,similar,06
mo,MO:441985,MO:459367,similar,06
mo,MO:441985,MO:466421,similar,06
mo,MO:441985,MO:466434,similar,06
mo,MO:441985,MO:466435,similar,06
mo,MO:441985,MO:466469,similar,06
mo,MO:441985,MO:466478,similar,06
mo,MO:441985,MO:466483,similar,06
mo,MO:441985,MO:466484,similar,06
mo,MO:441985,MO:467216,similar,06
mo,MO:441985,MO:467217,similar,06
mo,MO:441985,MO:467220,similar,06
mo,MO:441985,MO:467445,similar,06
mo,MO:441985,MO:467689,similar,06
mo,MO:441985,MO:467690,similar,06
mo,MO:441985,MO:467866,similar,06
mo,MO:441985,MO:468461,similar,06
mo,MO:441985,MO:468532,similar,06
mo,MO:442108,MO:442111,similar,06
mo,MO:442108,MO:443317,similar,06
mo,MO:442108,MO:459367,similar,06
mo,MO:442108,MO:466421,similar,06
mo,MO:442108,MO:466434,similar,06
mo,MO:442108,MO:466435,similar,06
mo,MO:442108,MO:466469,similar,06
mo,MO:442108,MO:466478,similar,06
mo,MO:442108,MO:466483,similar,06
mo,MO:442108,MO:466484,similar,06
mo,MO:442108,MO:467216,similar,06
mo,MO:442108,MO:467217,similar,06
mo,MO:442108,MO:467220,similar,06
mo,MO:442108,MO:467445,similar,06
mo,MO:442108,MO:467689,similar,06
mo,MO:442108,MO:467690,similar,06
mo,MO:442108,MO:467866,similar,06
mo,MO:442108,MO:468461,similar,06
mo,MO:442108,MO:468532,similar,06
mo,MO:442111,MO:443317,similar,06
mo,MO:442111,MO:459367,similar,06
mo,MO:442111,MO:466421,similar,06
mo,MO:442111,MO:466434,similar,06
mo,MO:442111,MO:466435,similar,06
mo,MO:442111,MO:466469,similar,06
mo,MO:442111,MO:466478,similar,06
mo,MO:442111,MO:466483,similar,06
mo,MO:442111,MO:466484,similar,06
mo,MO:442111,MO:467216,similar,06
mo,MO:442111,MO:467217,similar,06
mo,MO:442111,MO:467220,similar,06
mo,MO:442111,MO:467445,similar,06
mo,MO:442111,MO:467689,similar,06
mo,MO:442111,MO:467690,similar,06
mo,MO:442111,MO:467866,similar,06
mo,MO:442111,MO:468461,similar,06
mo,MO:442111,MO:468532,similar,06
mo,MO:443317,MO:459367,similar,06
mo,MO:443317,MO:466421,similar,06
mo,MO:443317,MO:466434,similar,06
mo,MO:443317,MO:466435,similar,06
mo,MO:443317,MO:466469,similar,06
mo,MO:443317,MO:466478,similar,06
mo,MO:443317,MO:466483,similar,06
mo,MO:443317,MO:466484,similar,06
mo,MO:443317,MO:467216,similar,06
mo,MO:443317,MO:467217,similar,06
mo,MO:443317,MO:467220,similar,06
mo,MO:443317,MO:467445,similar,06
mo,MO:443317,MO:467689,similar,06
mo,MO:443317,MO:467690,similar,06
mo,MO:443317,MO:467866,similar,06
mo,MO:443317,MO:468461,similar,06
mo,MO:443317,MO:468532,similar,06
mo,MO:459367,MO:466421,similar,06
mo,MO:459367,MO:466434,similar,06
mo,MO:459367,MO:466435,similar,06
mo,MO:459367,MO:466469,similar,06
mo,MO:459367,MO:466478,similar,06
mo,MO:459367,MO:466483,similar,06
mo,MO:459367,MO:466484,similar,06
mo,MO:459367,MO:467216,similar,06
mo,MO:459367,MO:467217,similar,06
mo,MO:459367,MO:467220,similar,06
